"","line","sentiment","n","paragraph"
"541",1464,"surprise",1,6
"542",1469,"anger",1,6
"543",1470,"trust",1,6
"544",1472,"trust",1,6
"545",1478,"anticipation",1,6
"546",1478,"fear",1,6
"547",1486,"trust",1,6
"548",1495,"trust",1,6
"549",1520,"sadness",1,6
"550",1521,"fear",1,6
"551",1521,"trust",2,6
"552",1522,"anticipation",1,6
"553",1527,"anticipation",1,6
"554",1527,"fear",1,6
"555",1537,"anger",1,6
"556",1537,"anticipation",1,6
"557",1537,"fear",1,6
"558",1538,"anticipation",1,6
"559",1538,"joy",1,6
"560",1538,"surprise",1,6
"561",1575,"trust",1,6
"562",1577,"trust",1,6
"563",1579,"joy",1,6
"564",1579,"sadness",1,6
"565",1595,"anticipation",1,6
"566",1595,"trust",1,6
"567",1599,"sadness",1,6
"568",1607,"anticipation",1,6
"569",1616,"fear",1,6
"570",1616,"surprise",1,6
"571",1617,"trust",1,6
"572",1621,"surprise",1,6
"573",1638,"anger",1,6
"574",1638,"anticipation",1,6
"575",1638,"disgust",2,6
"576",1638,"fear",1,6
"577",1638,"joy",1,6
"578",1638,"sadness",1,6
"579",1638,"surprise",1,6
"580",1638,"trust",1,6
"581",1648,"trust",1,6
"582",1654,"anger",1,6
"583",1654,"disgust",1,6
"584",1654,"sadness",2,6
"585",1663,"trust",1,6
"586",1671,"trust",1,6
"587",1672,"anticipation",1,6
"588",1680,"trust",1,6
"589",1684,"trust",1,6
"590",1691,"anger",1,7
"591",1691,"fear",1,7
"592",1691,"sadness",1,7
"593",1698,"trust",1,7
"594",1715,"anticipation",1,7
"595",1715,"joy",1,7
"596",1715,"trust",1,7
"597",1729,"disgust",1,7
"598",1729,"sadness",1,7
"599",1733,"anticipation",1,7
"600",1733,"joy",1,7
"601",1733,"surprise",1,7
"602",1733,"trust",1,7
"603",1746,"trust",1,7
"604",1756,"anticipation",1,7
"605",1756,"joy",1,7
"606",1756,"trust",1,7
"607",1775,"anticipation",1,7
"608",1783,"anger",1,7
"609",1783,"disgust",1,7
"610",1783,"fear",1,7
"611",1783,"sadness",1,7
"612",1795,"trust",1,7
"613",1800,"anticipation",1,7
"614",1800,"joy",1,7
"615",1800,"sadness",1,7
"616",1800,"trust",1,7
"617",1816,"trust",1,7
"618",1822,"trust",1,7
"619",1852,"anticipation",1,7
"620",1852,"joy",1,7
"621",1852,"sadness",1,7
"622",1852,"trust",1,7
"623",1855,"anger",1,7
"624",1855,"disgust",1,7
"625",1855,"sadness",1,7
"626",1859,"anticipation",1,7
"627",1862,"trust",1,7
"628",1866,"anger",1,7
"629",1866,"disgust",1,7
"630",1866,"sadness",1,7
"631",1901,"sadness",1,7
"632",1915,"anger",1,7
"633",1915,"fear",1,7
"634",1915,"surprise",1,7
"635",1919,"trust",1,7
"636",1923,"sadness",1,7
"637",1928,"trust",1,7
"638",1930,"trust",1,7
"639",1935,"fear",1,7
"640",1935,"surprise",1,7
"641",1940,"anticipation",1,7
"642",1940,"surprise",1,7
"643",1941,"fear",1,7
"644",1941,"sadness",1,7
"645",1945,"anger",1,7
"646",1945,"anticipation",1,7
"647",1945,"fear",1,7
"648",1945,"surprise",1,7
"649",1946,"anticipation",1,7
"650",1946,"joy",1,7
"651",1948,"anger",1,7
"652",1948,"disgust",1,7
"653",1948,"fear",1,7
"654",1948,"sadness",1,7
"655",1948,"surprise",1,7
"656",1952,"anger",1,7
"657",1952,"trust",1,7
"658",1953,"surprise",1,7
"659",1954,"anticipation",1,7
"660",1954,"trust",2,7
"661",1964,"anger",1,7
"662",1964,"anticipation",1,7
"663",1964,"fear",1,7
"664",1964,"surprise",1,7
"665",1968,"trust",1,8
"666",1971,"surprise",1,8
"667",1979,"anger",1,8
"668",1979,"fear",1,8
"669",1980,"anticipation",1,8
"670",1980,"joy",1,8
"671",1980,"trust",1,8
"672",1984,"anger",1,8
"673",1984,"anticipation",1,8
"674",1984,"disgust",1,8
