"","line","sentiment","n","paragraph"
"1041",3198,"joy",2,17
"1042",3199,"anger",1,17
"1043",3199,"anticipation",1,17
"1044",3199,"fear",1,17
"1045",3206,"trust",1,17
"1046",3229,"sadness",1,17
"1047",3229,"surprise",1,17
"1048",3232,"fear",1,17
"1049",3244,"anger",1,17
"1050",3244,"fear",1,17
"1051",3244,"sadness",1,17
"1052",3244,"surprise",1,17
"1053",3255,"surprise",1,17
"1054",3259,"fear",1,17
"1055",3264,"anger",1,17
"1056",3264,"fear",2,17
"1057",3264,"surprise",1,17
"1058",3265,"disgust",1,17
"1059",3275,"fear",1,17
"1060",3283,"fear",1,17
"1061",3283,"joy",1,17
"1062",3283,"sadness",1,17
"1063",3283,"surprise",1,17
"1064",3283,"trust",1,17
"1065",3289,"sadness",1,17
"1066",3289,"trust",1,17
"1067",3291,"disgust",1,17
"1068",3301,"fear",1,17
"1069",3306,"fear",1,17
"1070",3310,"anticipation",1,17
"1071",3312,"anger",1,17
"1072",3318,"anger",1,18
"1073",3321,"anger",1,18
"1074",3323,"trust",1,18
"1075",3326,"trust",1,18
"1076",3332,"trust",1,18
"1077",3334,"anticipation",1,18
"1078",3334,"fear",1,18
"1079",3342,"anger",1,18
"1080",3342,"fear",1,18
"1081",3342,"sadness",1,18
"1082",3343,"anger",1,18
"1083",3343,"disgust",1,18
"1084",3343,"fear",1,18
"1085",3343,"sadness",1,18
"1086",3345,"joy",1,18
"1087",3358,"sadness",1,18
"1088",3367,"anticipation",1,18
"1089",3367,"joy",1,18
"1090",3367,"trust",1,18
"1091",3370,"surprise",1,18
"1092",3381,"anger",1,18
"1093",3381,"disgust",1,18
"1094",3387,"anticipation",1,18
"1095",3387,"joy",1,18
"1096",3387,"surprise",1,18
"1097",3388,"trust",1,18
"1098",3394,"anger",1,18
"1099",3402,"joy",1,18
"1100",3414,"anger",1,18
"1101",3414,"fear",1,18
"1102",3414,"sadness",1,18
"1103",3420,"anger",1,18
"1104",3420,"disgust",1,18
"1105",3432,"anger",1,18
"1106",3432,"disgust",1,18
"1107",3432,"fear",1,18
"1108",3432,"sadness",1,18
"1109",3432,"surprise",1,18
"1110",3432,"trust",1,18
"1111",3440,"trust",1,18
"1112",3453,"joy",1,18
"1113",3453,"trust",1,18
"1114",3455,"joy",1,18
"1115",3455,"surprise",1,18
"1116",3455,"trust",1,18
"1117",3456,"anger",2,18
"1118",3456,"anticipation",1,18
"1119",3456,"fear",2,18
"1120",3456,"sadness",2,18
"1121",3457,"sadness",1,18
"1122",3459,"trust",1,18
"1123",3481,"trust",1,18
"1124",3487,"fear",1,18
"1125",3487,"sadness",1,18
"1126",3488,"anger",2,18
"1127",3488,"disgust",1,18
"1128",3488,"fear",2,18
"1129",3488,"sadness",1,18
"1130",3488,"surprise",1,18
"1131",3492,"disgust",1,18
"1132",3494,"joy",1,18
"1133",3494,"surprise",1,18
"1134",3502,"disgust",1,18
"1135",3507,"anger",1,18
"1136",3507,"disgust",1,18
"1137",3528,"fear",1,19
"1138",3528,"sadness",1,19
"1139",3531,"sadness",1,19
"1140",3531,"trust",1,19
"1141",3534,"sadness",1,19
"1142",3536,"anger",1,19
"1143",3536,"disgust",1,19
"1144",3536,"fear",1,19
"1145",3536,"sadness",1,19
"1146",3540,"anticipation",1,19
"1147",3542,"fear",1,19
"1148",3542,"sadness",1,19
"1149",3546,"trust",1,19
"1150",3556,"disgust",1,19
"1151",3561,"trust",1,19
"1152",3562,"disgust",1,19
"1153",3575,"joy",1,19
"1154",3582,"anticipation",1,19
"1155",3582,"joy",1,19
"1156",3582,"trust",1,19
"1157",3604,"anger",1,19
"1158",3616,"anticipation",1,19
"1159",3616,"joy",1,19
"1160",3616,"surprise",1,19
"1161",3616,"trust",1,19
"1162",3618,"anticipation",1,19
"1163",3618,"joy",2,19
"1164",3618,"surprise",1,19
"1165",3618,"trust",1,19
"1166",3622,"trust",1,19
"1167",3628,"sadness",1,19
"1168",3646,"sadness",1,19
"1169",3653,"fear",1,19
"1170",3666,"trust",1,19
"1171",3673,"disgust",1,19
"1172",3689,"anticipation",1,19
"1173",3689,"joy",1,19
"1174",3689,"trust",1,19
"1175",3702,"anger",1,19
"1176",3702,"surprise",1,19
"1177",3714,"disgust",1,20
"1178",3715,"anger",1,20
"1179",3715,"anticipation",1,20
"1180",3715,"trust",1,20
"1181",3716,"anticipation",1,20
"1182",3716,"joy",1,20
"1183",3716,"surprise",1,20
"1184",3716,"trust",1,20
"1185",3725,"joy",1,20
"1186",3728,"anticipation",1,20
"1187",3728,"joy",1,20
"1188",3728,"surprise",1,20
"1189",3728,"trust",1,20
"1190",3736,"anger",1,20
"1191",3736,"anticipation",2,20
"1192",3736,"fear",1,20
"1193",3736,"joy",1,20
"1194",3739,"anticipation",1,20
"1195",3750,"trust",1,20
"1196",3752,"anticipation",1,20
"1197",3752,"fear",1,20
"1198",3753,"disgust",1,20
"1199",3753,"sadness",1,20
"1200",3759,"trust",1,20
"1201",3764,"anger",1,20
"1202",3764,"anticipation",2,20
"1203",3764,"fear",1,20
"1204",3764,"joy",1,20
"1205",3772,"trust",1,20
"1206",3780,"anger",1,20
"1207",3780,"fear",1,20
"1208",3780,"sadness",1,20
"1209",3786,"trust",1,20
"1210",3788,"anticipation",1,20
"1211",3788,"fear",1,20
"1212",3789,"anticipation",1,20
"1213",3789,"joy",1,20
"1214",3789,"trust",1,20
"1215",3792,"trust",1,20
"1216",3796,"anticipation",1,20
"1217",3796,"joy",1,20
"1218",3796,"surprise",1,20
"1219",3809,"trust",1,20
"1220",3821,"anger",1,20
"1221",3821,"anticipation",2,20
"1222",3821,"fear",1,20
"1223",3821,"joy",1,20
"1224",3836,"trust",1,20
"1225",3845,"trust",1,20
"1226",3847,"surprise",1,20
"1227",3848,"fear",1,20
"1228",3852,"trust",1,20
"1229",3855,"disgust",2,20
"1230",3859,"anger",1,20
"1231",3859,"anticipation",2,20
"1232",3859,"fear",1,20
"1233",3859,"joy",1,20
"1234",3862,"anticipation",1,20
"1235",3869,"trust",1,20
"1236",3874,"trust",1,20
"1237",3875,"anger",1,20
"1238",3875,"anticipation",2,20
"1239",3875,"fear",2,20
"1240",3882,"anticipation",1,20
"1241",3882,"joy",1,20
"1242",3882,"trust",1,20
"1243",3883,"trust",1,20
"1244",3884,"anticipation",1,20
"1245",3884,"joy",1,20
"1246",3884,"surprise",1,20
"1247",3884,"trust",2,20
"1248",3886,"trust",1,20
"1249",3892,"trust",1,20
"1250",3896,"trust",2,20
"1251",3898,"trust",1,20
"1252",3900,"anticipation",1,21
"1253",3903,"anger",1,21
"1254",3913,"joy",1,21
"1255",3913,"trust",1,21
"1256",3916,"trust",1,21
"1257",3948,"sadness",1,21
"1258",3949,"joy",1,21
"1259",3957,"joy",1,21
