"","line","sentiment","n","paragraph"
"1964",2457,"anger",1,17
"1965",2457,"fear",1,17
"1966",2461,"trust",1,17
"1967",2463,"anger",1,17
"1968",2465,"trust",1,17
"1969",2466,"anger",1,17
"1970",2466,"anticipation",1,17
"1971",2467,"anger",1,17
"1972",2467,"fear",1,17
"1973",2470,"joy",1,17
"1974",2470,"trust",1,17
"1975",2475,"surprise",1,17
"1976",2477,"anger",1,17
"1977",2477,"disgust",1,17
"1978",2477,"fear",1,17
"1979",2477,"sadness",1,17
"1980",2477,"surprise",1,17
"1981",2478,"fear",1,17
"1982",2480,"anticipation",1,17
"1983",2480,"joy",1,17
"1984",2480,"trust",1,17
"1985",2482,"anger",2,17
"1986",2482,"anticipation",2,17
"1987",2482,"joy",2,17
"1988",2482,"surprise",2,17
"1989",2483,"anger",2,17
"1990",2483,"disgust",1,17
"1991",2483,"fear",1,17
"1992",2483,"sadness",1,17
"1993",2484,"anger",1,17
"1994",2484,"disgust",1,17
"1995",2489,"anger",3,17
"1996",2489,"fear",3,17
"1997",2489,"sadness",3,17
"1998",2489,"trust",3,17
"1999",2492,"trust",1,17
"2000",2494,"trust",1,17
"2001",2495,"trust",1,17
"2002",2498,"fear",1,17
"2003",2498,"trust",1,17
"2004",2500,"anger",2,17
"2005",2500,"fear",2,17
"2006",2500,"sadness",2,17
"2007",2500,"trust",2,17
"2008",2502,"anticipation",1,17
"2009",2502,"joy",1,17
"2010",2502,"surprise",1,17
"2011",2502,"trust",1,17
"2012",2503,"trust",1,17
"2013",2504,"trust",2,17
"2014",2505,"anticipation",2,17
"2015",2505,"joy",2,17
"2016",2505,"surprise",1,17
"2017",2505,"trust",1,17
"2018",2506,"surprise",1,17
"2019",2506,"trust",1,17
"2020",2507,"anger",1,17
"2021",2507,"anticipation",1,17
"2022",2507,"joy",1,17
"2023",2507,"surprise",1,17
"2024",2510,"anticipation",1,17
"2025",2510,"trust",1,17
"2026",2513,"anger",1,17
"2027",2514,"trust",1,17
"2028",2518,"anger",1,17
"2029",2520,"anticipation",1,17
"2030",2520,"disgust",1,17
"2031",2520,"fear",1,17
"2032",2520,"joy",1,17
"2033",2520,"sadness",1,17
"2034",2520,"surprise",1,17
"2035",2520,"trust",1,17
"2036",2522,"anticipation",1,17
"2037",2522,"joy",1,17
"2038",2522,"surprise",1,17
"2039",2524,"anger",1,17
"2040",2524,"anticipation",1,17
"2041",2524,"fear",1,17
"2042",2525,"trust",1,17
"2043",2526,"trust",1,17
"2044",2528,"anticipation",1,17
"2045",2530,"joy",1,17
"2046",2530,"surprise",1,17
"2047",2533,"anticipation",1,17
"2048",2533,"fear",1,17
"2049",2533,"joy",1,17
"2050",2533,"trust",2,17
"2051",2535,"trust",1,17
"2052",2537,"anger",1,17
"2053",2537,"anticipation",2,17
"2054",2537,"fear",1,17
"2055",2541,"joy",1,17
"2056",2541,"surprise",1,17
"2057",2541,"trust",1,17
"2058",2542,"trust",1,17
"2059",2544,"trust",1,17
"2060",2545,"trust",1,17
"2061",2547,"anticipation",1,17
"2062",2547,"joy",1,17
"2063",2547,"surprise",1,17
"2064",2547,"trust",2,17
"2065",2556,"trust",1,18
"2066",2558,"surprise",1,18
"2067",2559,"anger",1,18
"2068",2559,"fear",2,18
"2069",2561,"anticipation",2,18
"2070",2561,"joy",1,18
"2071",2563,"anticipation",1,18
"2072",2565,"anticipation",1,18
"2073",2565,"trust",1,18
"2074",2569,"anger",1,18
"2075",2569,"joy",1,18
"2076",2569,"trust",1,18
"2077",2571,"disgust",1,18
"2078",2571,"sadness",1,18
"2079",2571,"surprise",1,18
"2080",2572,"anger",1,18
"2081",2572,"disgust",1,18
"2082",2577,"surprise",1,18
"2083",2579,"trust",1,18
"2084",2583,"trust",1,18
"2085",2590,"anger",1,18
"2086",2590,"fear",1,18
"2087",2590,"sadness",1,18
"2088",2590,"surprise",1,18
"2089",2591,"trust",1,18
"2090",2593,"anger",1,18
"2091",2593,"fear",1,18
"2092",2593,"sadness",2,18
"2093",2593,"surprise",1,18
"2094",2604,"trust",1,18
"2095",2606,"joy",1,18
"2096",2606,"trust",2,18
"2097",2615,"anticipation",2,18
"2098",2615,"joy",1,18
"2099",2615,"trust",1,18
"2100",2617,"anticipation",1,18
