"","line","sentiment","n","paragraph"
"2018",3396,"joy",1,23
"2019",3401,"trust",1,23
"2020",3402,"disgust",1,23
"2021",3404,"anger",1,23
"2022",3404,"disgust",1,23
"2023",3404,"fear",1,23
"2024",3404,"sadness",1,23
"2025",3409,"trust",1,23
"2026",3413,"anger",1,23
"2027",3413,"disgust",1,23
"2028",3413,"fear",1,23
"2029",3413,"sadness",1,23
"2030",3414,"anticipation",1,23
"2031",3418,"anger",1,23
"2032",3418,"fear",1,23
"2033",3418,"trust",1,23
"2034",3428,"trust",1,23
"2035",3432,"anger",1,23
"2036",3432,"fear",1,23
"2037",3435,"anger",1,23
"2038",3435,"disgust",1,23
"2039",3435,"fear",1,23
"2040",3435,"sadness",1,23
"2041",3440,"anger",1,23
"2042",3440,"fear",1,23
"2043",3443,"anticipation",1,23
"2044",3444,"fear",1,23
"2045",3444,"sadness",1,23
"2046",3445,"anger",1,23
"2047",3446,"anticipation",1,23
"2048",3446,"disgust",1,23
"2049",3446,"joy",1,23
"2050",3446,"trust",1,23
"2051",3448,"surprise",1,23
"2052",3450,"anticipation",1,24
"2053",3450,"joy",1,24
"2054",3452,"trust",1,24
"2055",3459,"trust",1,24
"2056",3463,"anger",1,24
"2057",3463,"disgust",1,24
"2058",3463,"fear",1,24
"2059",3463,"sadness",1,24
"2060",3467,"anticipation",1,24
"2061",3467,"trust",2,24
"2062",3471,"anger",1,24
"2063",3471,"anticipation",1,24
"2064",3471,"joy",1,24
"2065",3471,"sadness",1,24
"2066",3471,"surprise",2,24
"2067",3471,"trust",1,24
"2068",3472,"anger",2,24
"2069",3472,"anticipation",1,24
"2070",3472,"disgust",1,24
"2071",3472,"fear",1,24
"2072",3472,"joy",1,24
"2073",3472,"sadness",2,24
"2074",3472,"surprise",1,24
"2075",3472,"trust",1,24
"2076",3474,"anger",1,24
"2077",3474,"anticipation",1,24
"2078",3474,"joy",1,24
"2079",3474,"sadness",1,24
"2080",3474,"surprise",1,24
"2081",3474,"trust",1,24
"2082",3476,"trust",2,24
"2083",3479,"anger",1,24
"2084",3479,"anticipation",1,24
"2085",3479,"joy",1,24
"2086",3479,"sadness",1,24
"2087",3479,"surprise",1,24
"2088",3479,"trust",1,24
"2089",3482,"trust",1,24
"2090",3485,"anger",1,24
"2091",3485,"anticipation",1,24
"2092",3485,"joy",1,24
"2093",3485,"sadness",1,24
"2094",3485,"surprise",1,24
"2095",3485,"trust",1,24
"2096",3487,"anger",1,24
"2097",3487,"disgust",1,24
"2098",3487,"trust",1,24
"2099",3491,"trust",1,24
"2100",3493,"trust",1,24
"2101",3494,"trust",2,24
"2102",3499,"anger",1,24
"2103",3499,"anticipation",1,24
"2104",3499,"joy",1,24
"2105",3499,"sadness",1,24
"2106",3499,"surprise",1,24
"2107",3499,"trust",1,24
"2108",3501,"anticipation",3,24
"2109",3501,"joy",1,24
"2110",3501,"trust",1,24
"2111",3504,"sadness",1,24
"2112",3505,"anger",1,24
"2113",3505,"fear",1,24
"2114",3506,"anger",1,24
"2115",3506,"fear",1,24
"2116",3506,"trust",1,24
"2117",3507,"trust",1,24
"2118",3508,"anger",1,24
"2119",3508,"disgust",1,24
"2120",3508,"sadness",1,24
"2121",3510,"fear",1,24
"2122",3511,"anticipation",1,24
"2123",3514,"trust",1,24
"2124",3522,"trust",1,24
"2125",3529,"anticipation",1,24
"2126",3529,"fear",1,24
