"","line","sentiment","n","paragraph"
"1269",1835,"anger",1,10
"1270",1836,"fear",1,10
"1271",1836,"trust",1,10
"1272",1838,"sadness",1,10
"1273",1844,"anger",1,10
"1274",1846,"anger",1,10
"1275",1846,"sadness",1,10
"1276",1847,"anger",1,10
"1277",1847,"anticipation",1,10
"1278",1847,"fear",1,10
"1279",1847,"joy",1,10
"1280",1847,"surprise",2,10
"1281",1847,"trust",1,10
"1282",1848,"anger",1,10
"1283",1848,"sadness",1,10
"1284",1851,"anger",1,10
"1285",1854,"anticipation",1,10
"1286",1854,"fear",1,10
"1287",1856,"surprise",2,10
"1288",1858,"anger",1,10
"1289",1858,"anticipation",1,10
"1290",1858,"fear",1,10
"1291",1858,"joy",1,10
"1292",1858,"surprise",1,10
"1293",1858,"trust",1,10
"1294",1859,"anger",1,10
"1295",1859,"sadness",1,10
"1296",1859,"surprise",1,10
"1297",1860,"sadness",1,10
"1298",1864,"fear",1,10
"1299",1866,"trust",1,10
"1300",1867,"sadness",1,10
"1301",1868,"joy",1,10
"1302",1868,"trust",1,10
"1303",1869,"fear",1,10
"1304",1871,"trust",1,10
"1305",1872,"sadness",1,10
"1306",1873,"sadness",1,10
"1307",1875,"trust",1,10
"1308",1880,"joy",1,10
"1309",1880,"trust",1,10
"1310",1881,"fear",1,10
"1311",1884,"anger",1,10
"1312",1884,"fear",3,10
"1313",1884,"sadness",2,10
"1314",1885,"anger",1,10
"1315",1885,"anticipation",2,10
"1316",1885,"disgust",1,10
"1317",1885,"fear",1,10
"1318",1885,"joy",1,10
"1319",1885,"sadness",1,10
"1320",1885,"surprise",1,10
"1321",1885,"trust",1,10
"1322",1886,"anger",1,10
"1323",1886,"joy",1,10
"1324",1887,"anger",1,10
"1325",1887,"disgust",1,10
"1326",1887,"fear",1,10
"1327",1887,"sadness",1,10
"1328",1888,"anger",1,10
"1329",1888,"disgust",2,10
"1330",1888,"fear",1,10
"1331",1888,"sadness",1,10
"1332",1889,"anticipation",1,10
"1333",1889,"fear",1,10
"1334",1890,"fear",1,10
"1335",1890,"sadness",1,10
"1336",1891,"anger",1,10
"1337",1891,"sadness",1,10
"1338",1895,"anger",1,10
"1339",1895,"disgust",1,10
"1340",1899,"trust",1,10
"1341",1901,"trust",1,11
"1342",1903,"anticipation",1,11
"1343",1904,"trust",1,11
"1344",1905,"trust",1,11
"1345",1906,"trust",1,11
"1346",1907,"surprise",1,11
"1347",1911,"sadness",1,11
"1348",1915,"joy",1,11
"1349",1915,"trust",1,11
"1350",1924,"disgust",1,11
"1351",1928,"trust",1,11
"1352",1930,"fear",1,11
"1353",1930,"surprise",1,11
